,user.name,created_at,id,full_text,display_text_range,source,retweet_count,favorite_count,user.followers_count,user.friends_count,user.statuses_count,partido,tipo de post,hashtags
246,Partido Popular,2021-04-14 21:48:17+00:00,1382450662458458114,"""A dar cuenta al Congreso, el presidente del Gobierno no ha ido en 6 meses. Ha hecho un abuso de la excepcionalidad jurídica y constitucional que supone el estado de alarma"".
#LaNoche24h

📺 @TeoGarciaEgea en @Lanoche_24h https://t.co/GlJYZx6Fof","[0, 220]",['Twitter Web App'],37,57,821483,5291,102573,Partido Popular,publicación,['LaNoche24h']
247,Partido Popular,2021-04-14 21:39:13+00:00,1382448381772111873,"""No podemos apoyar un estado de alarma que no conocemos. Hemos propuesto un plan alternativo y, si Sánchez quiere ir a hechos consumados ignorando la mano tendida de Pablo Casado, nosotros no podemos darle una carta blanca"".
#LaNoche24h

📺 @TeoGarciaEgea en @Lanoche_24h https://t.co/5wXIjgo3kZ","[0, 270]",['Twitter Web App'],39,73,821483,5291,102573,Partido Popular,publicación,['LaNoche24h']
248,Partido Popular,2021-04-14 21:23:06+00:00,1382444324244312068,"""Pedimos que se apruebe lo que hemos registrado hoy: en lectura única y en 15 días, las CC.AA. tengan, al margen de la excepción constitucional que supone el estado de alarma, un instrumento jurídico para hacer frente a la pandemia"".
#LaNoche24h

📺 @TeoGarciaEgea en @Lanoche_24h https://t.co/yIxr312tcb","[0, 279]",['Twitter Web App'],43,76,821483,5291,102573,Partido Popular,publicación,['LaNoche24h']
249,Partido Popular,2021-04-14 21:14:54+00:00,1382442260487413765,"""Nosotros no creemos que los fondos europeos se tengan que adjudicar de forma discrecional por parte del Gobierno. La mejor forma de ordenar esos 140.000 millones de euros es a través de una agencia independiente"".
#LaNoche24h

📺 @TeoGarciaEgea en @Lanoche_24h https://t.co/XDzgnOYIUB","[0, 260]",['Twitter Web App'],64,116,821483,5291,102573,Partido Popular,publicación,['LaNoche24h']
250,Partido Popular,2021-04-14 21:07:25+00:00,1382440377597186055,"""Sumando los ERTE, los autónomos con cese de actividad y los parados, son 6M de personas que en este momento les hubiese gustado estar trabajando y no pueden porque, los ERTE, si no hace nada el Gobierno, se van a convertir en paro"".
#LaNoche24h

📺 @TeoGarciaEgea en @Lanoche_24h https://t.co/Xs40bTsqfZ","[0, 279]",['Twitter Web App'],58,82,821483,5291,102573,Partido Popular,publicación,['LaNoche24h']
251,Partido Popular,2021-04-14 20:40:47+00:00,1382433678177996808,"""Los madrileños tienen que tener claro que, si quieren que gobierne el Partido Popular, hay que apoyar al Partido Popular. No hay otra fórmula"".
#LaNoche24h

📺 @TeoGarciaEgea en @Lanoche_24h https://t.co/AQwnR2FqxW","[0, 190]",['Twitter Web App'],85,166,821483,5291,102573,Partido Popular,publicación,['LaNoche24h']
252,Partido Popular,2021-04-14 20:33:30+00:00,1382431843732054027,"""Hay 53 millones de euros que van camino de una aerolínea chavista y, sin embargo, a los autónomos se les ha subido la cuota en enero. Hoy tocaba decirle al presidente del Gobierno lo que de verdad se dice en la calle"".
#LaNoche24h

📺 @TeoGarciaEgea en @Lanoche_24h https://t.co/oDR3Fokst1","[0, 265]",['Twitter Web App'],95,234,821483,5291,102573,Partido Popular,publicación,['LaNoche24h']
253,Partido Popular,2021-04-14 19:48:25+00:00,1382420497946791943,🔥🔥🔥 https://t.co/WWnwoKCB4g,"[0, 3]",['Twitter for Android'],352,815,821483,5291,102573,Partido Popular,publicación,[]
254,Partido Popular,2021-04-14 19:31:50+00:00,1382416325184778240,"📺 A las 22:00h. será entrevistado @TeoGarciaEgea en @Lanoche_24h 

👇 Puedes seguirlo en directo a través de este enlace 👇
https://t.co/968Fwb3s6x https://t.co/p8yDaHeMKa","[0, 145]",['Twitter Web App'],19,64,821483,5291,102573,Partido Popular,publicación,[]
255,Partido Popular,2021-04-14 18:41:06+00:00,1382403558692294661,Lo que escondía la lona... https://t.co/2AC8aq0X88,"[0, 26]",['Twitter Web App'],542,1546,821483,5291,102573,Partido Popular,publicación,[]
256,Partido Popular,2021-04-14 13:14:44+00:00,1382321423134380032,"“Se acaba la sesión y no sabemos si el Gobierno va a aceptar la mano tendida del PP para aprobar un instrumento jurídico que proteja vidas. Es verdaderamente lamentable.”

👉 @TeoGarciaEgea en la #SesiónDeControl https://t.co/amYhPBwwqu","[0, 211]",['Twitter Media Studio - LiveCut'],61,117,821483,5291,102573,Partido Popular,publicación,['SesiónDeControl']
257,Partido Popular,2021-04-14 13:13:40+00:00,1382321155537788930,"La gestión de la ministra de Trabajo: 6 millones de desempleados, 40% de paro juvenil y más de 1 millón de familias con todos sus miembros en paro.

👉 @TeoGarciaEgea en la #SesiónDeControl https://t.co/PtTdhkirIo","[0, 188]",['Twitter Media Studio - LiveCut'],144,263,821483,5291,102573,Partido Popular,publicación,['SesiónDeControl']
258,Partido Popular,2021-04-14 13:11:06+00:00,1382320509317169154,"“Teniendo en cuenta que 1 de cada 4 españoles que quiere trabajar no puede hacerlo, le deseo que los comunistas como usted tengan en Madrid un resultado tan bueno como el que tuvieron en Galicia.”

👉 @TeoGarciaEgea en la #SesiónDeControl https://t.co/pGKQIwZXFp","[0, 237]",['Twitter Media Studio - LiveCut'],87,204,821483,5291,102573,Partido Popular,publicación,['SesiónDeControl']
259,Partido Popular,2021-04-14 12:53:34+00:00,1382316098863923200,"- Sánchez: ""Todo bien"".
- Realidad: 

❌ Malos indicadores internacionales: OCDE, FMI, Eurostat, BCE…
❌ Denuncias a los ataques al Poder Judicial y a la prensa
❌ Biden no le ha llamado
❌ Conexiones con el régimen de Venezuela

Qué desfachatez… https://t.co/L8Z0JeUUJ9","[0, 242]",['Twitter Media Studio - LiveCut'],123,207,821483,5291,102573,Partido Popular,publicación,[]
260,Partido Popular,2021-04-14 12:23:14+00:00,1382308462676312067,"🤝 Pablo Casado propone a Pedro Sánchez vacunarse juntos para dar un mensaje de tranquilidad, cuando les toque.

#VacunaCOVID19 https://t.co/37l9fGZGoh","[0, 126]",['Twitter Media Studio - LiveCut'],133,285,821483,5291,102573,Partido Popular,publicación,['VacunaCOVID19']
261,Partido Popular,2021-04-14 12:17:07+00:00,1382306923320643585,"“Según el BCE hasta 2027 no volveremos a tener el nivel de empleo de antes de la pandemia. Ud ya destruyó empleo y malgastó 20.000 millones de euros antes de la pandemia.”

👉 @pablocasado_  en el Congreso https://t.co/t7etdEXgao","[0, 204]",['Twitter Media Studio - LiveCut'],117,160,821483,5291,102573,Partido Popular,publicación,[]
262,Partido Popular,2021-04-14 12:13:26+00:00,1382305998409457672,"Sánchez es el cuello de botella de la recuperación y la vacunación. 
""Quiere seguir dando a dedo las ayudas como a Plus Ultra. En vez de ayudar a empresas fantasma, ayude a las empresas españolas.”

👉 @pablocasado_  en el Congreso https://t.co/5YohNYK2Qa","[0, 230]",['Twitter Media Studio - LiveCut'],177,327,821483,5291,102573,Partido Popular,publicación,[]
263,Partido Popular,2021-04-14 12:09:30+00:00,1382305008415309828,"Sánchez sigue sin decir qué pasará cuando decaiga el estado de alarma.

👉 @pablocasado_ le pregunta en el Congreso: ¿Por qué no dice si va a apoyar una ley de pandemias? https://t.co/FQgO8CPNUE","[0, 169]",['Twitter Media Studio - LiveCut'],144,263,821483,5291,102573,Partido Popular,publicación,[]
264,Partido Popular,2021-04-14 12:04:24+00:00,1382303723825807360,🔴 EN DIRECTO: @pablocasado_ replica a Sánchez en el Pleno del Congreso https://t.co/vbGzIytzW9,"[0, 94]",['Twitter Media Studio'],86,172,821483,5291,102573,Partido Popular,publicación,[]
265,Partido Popular,2021-04-14 11:59:56+00:00,1382302601014865922,"📺 A partir de las 14:00h., @pablocasado_ interviene en el Congreso de los Diputados. 

📡 Síguelo en nuestras redes y en https://t.co/tx7WSWYHvg https://t.co/6qBEd57kfU","[0, 143]",['Twitter Web App'],10,41,821483,5291,102573,Partido Popular,publicación,[]
266,Partido Popular,2021-04-14 08:53:15+00:00,1382255620867375104,"Esta es la salida social de la que habla Pedro Sánchez: “Otra vez el PSOE vuelve a dejar una generación perdida.”

👉 @pablocasado_ en el Congreso. https://t.co/9UV06vBKPb","[0, 146]",['Twitter Media Studio'],198,363,821483,5291,102573,Partido Popular,publicación,[]
267,Partido Popular,2021-04-14 08:50:36+00:00,1382254954077949952,"🔵 Volvemos a registrar una modificación de la Ley Orgánica 3/1986 de Medidas Especiales en Materia de Salud Pública, para que solo en 15 días se pueda legislar sobre pandemias.

👉 @pablocasado_: “Ya basta de echar la culpa a las comunidades autónomas.” https://t.co/uAShBfkhwc","[0, 252]",['Twitter Media Studio'],118,195,821483,5291,102573,Partido Popular,publicación,[]
268,Partido Popular,2021-04-14 08:34:49+00:00,1382250982227202049,"Sánchez celebra el #14deAbril, fecha a la que ni siquiera Santiago Carrillo dijo que había que apelar. Busca dividir a los españoles.

👉 @pablocasado_ en el Congreso. https://t.co/GFq7DWL58W","[0, 166]",['Twitter Media Studio'],147,275,821483,5291,102573,Partido Popular,publicación,['14deAbril']
269,Partido Popular,2021-04-14 08:23:39+00:00,1382248169812135936,"👉 Si quieres saber lo poco que le importan a Sánchez la economía el futuro de los españoles, escucha a @pablocasado_. https://t.co/LYm7nJuRuw","[0, 117]",['Twitter Media Studio'],264,429,821483,5291,102573,Partido Popular,publicación,[]
270,Partido Popular,2021-04-14 08:18:17+00:00,1382246821179887617,"👉 @pablocasado_ a Sánchez: “Llevamos 12 comparecencias aguantando la chulería de un Gobierno insensible e incompetente, y hasta aquí hemos llegado.” https://t.co/hKI5rziKm5","[0, 148]",['Twitter Media Studio'],872,1585,821483,5291,102573,Partido Popular,publicación,[]
271,Partido Popular,2021-04-14 08:08:25+00:00,1382244337086566401,👉 @pablocasado_ a Sánchez: “¿Quién se cree que es y dónde se cree que está?” https://t.co/IK1F89epWo,"[0, 76]",['Twitter Media Studio'],461,944,821483,5291,102573,Partido Popular,publicación,[]
272,Partido Popular,2021-04-14 07:56:24+00:00,1382241313639301120,🔴 EN DIRECTO: @pablocasado_ interviene en el Pleno del Congreso https://t.co/3IQesXcYWA,"[0, 87]",['Twitter Media Studio'],220,509,821483,5291,102573,Partido Popular,publicación,[]
273,Partido Popular,2021-04-14 07:52:55+00:00,1382240435448467458,"🔵En unos minutos, @pablocasado_ interviene en el Pleno del Congreso de los Diputados. 

📡 Síguelo en nuestras redes y en https://t.co/6WGpUWq5JJ https://t.co/sIYkdLD8Ef","[0, 144]",['Twitter Web App'],26,95,821483,5291,102573,Partido Popular,publicación,[]
274,Partido Popular,2021-04-14 07:03:25+00:00,1382227978579550208,"Ocho veces ha presentado Sánchez la llegada de fondos europeos con el aplauso de sus ministros.

Ochos veces después, no sabemos cuándo llegarán.

Propaganda o libertad. https://t.co/7EUT4woLDn","[0, 169]",['Twitter Web App'],155,235,821483,5291,102573,Partido Popular,publicación,[]
275,Partido Popular,2021-04-14 06:00:00+00:00,1382212020716601346,"Buenos días y #FelizMiércoles a todos, aquí os dejamos nuestra agenda para el día de hoy 👇.

https://t.co/3quq6ixg6u https://t.co/0One2cJSJg","[0, 116]",['Twitter Web App'],13,25,821483,5291,102573,Partido Popular,publicación,['FelizMiércoles']
276,Partido Popular,2021-04-13 19:47:54+00:00,1382057980573720576,"📻 En unos minutos, @jaimedeolano estará en los micrófonos de @24horas_rne.

Escucha la entrevista a nuestro vicesecretario de Participación en este enlace👉🏼 https://t.co/jfY5yzI9de https://t.co/dlxllEHo1x","[0, 180]",['Twitter for Android'],30,69,821483,5291,102573,Partido Popular,publicación,[]
277,Partido Popular,2021-04-13 19:31:45+00:00,1382053916456718346,"""Señor Sánchez, en vez de atacar al virus, ataca a Ayuso"".

📺 @JavierMaroto https://t.co/CdoNpGrKXY","[0, 75]",['Twitter for Android'],164,342,821483,5291,102573,Partido Popular,publicación,[]
278,Partido Popular,2021-04-13 19:00:06+00:00,1382045948814168065,"🔴 Mienten, siempre mienten. https://t.co/0mbAIFCazl","[0, 27]",['Twitter Web App'],571,983,821483,5291,102573,Partido Popular,publicación,[]
279,Partido Popular,2021-04-13 16:26:03+00:00,1382007184389722116,"👉🏽 ""Que Sánchez deje Madrid y se centre en la pandemia"".

📺 @cucagamarra https://t.co/yE7gi8UMhE","[0, 72]",['Twitter Web App'],116,278,821483,5291,102573,Partido Popular,publicación,[]
280,Partido Popular,2021-04-13 12:57:08+00:00,1381954607719538692,"Sánchez está utilizando la presentación de los fondos europeos para hacer campaña contra Madrid.

@IdiazAyuso https://t.co/3l7WPU0OI4","[0, 109]",['Twitter Media Studio'],166,310,821483,5291,102573,Partido Popular,publicación,[]
281,Partido Popular,2021-04-13 12:38:07+00:00,1381949822526185474,"🔵 @IdiazAyuso: ""A este paso, España nos va a deber dos: Sánchez ya no está en la Moncloa, ahora es candidato a la Comunidad de Madrid. Y casi serán 3 si Iglesias no entra en la Asamblea, que está por ver."" https://t.co/8arSxY2yRI","[0, 205]",['Twitter Web App'],537,2032,821483,5291,102573,Partido Popular,publicación,[]
282,Partido Popular,2021-04-13 11:37:40+00:00,1381934608191795202,"“No puede ser que mañana comparezca Sánchez en un debate sobre reformas y medidas que nadie conoce. Un ejemplo más de cómo amordazan al Congreso. Pedimos respeto a esta Cámara.”

👉 @cucagamarra tras la #JuntaDePortavoces https://t.co/oglOaUqPrT","[0, 220]",['Twitter Media Studio'],66,127,821483,5291,102573,Partido Popular,publicación,['JuntaDePortavoces']
283,Partido Popular,2021-04-13 11:07:17+00:00,1381926964441841664,"🔴 PSOE, Podemos y sus socios se retratan con el caso Plus Ultra:
❌ Han votado NO a la comisión de investigación que solicitamos para investigar las ayudas.

👉 @cucagamarra tras la #JuntaDePortavoces https://t.co/JAISfdCck5","[0, 198]",['Twitter Media Studio'],98,185,821483,5291,102573,Partido Popular,publicación,['JuntaDePortavoces']
284,Partido Popular,2021-04-13 10:37:24+00:00,1381919441982738432,"La Comisión Europea se toma en serio los ataques del Gobierno a la independencia judicial, y vendrá a España a investigar qué ocurre.

España no se merece un Gobierno que amenace nuestro Estado de Derecho.

https://t.co/ymDACeiJIB","[0, 230]",['Twitter Web App'],165,356,821483,5291,102573,Partido Popular,publicación,[]
285,Partido Popular,2021-04-13 08:15:48+00:00,1381883806718832640,👉 @AlmeidaPP_ pide al Gobierno de España sensibilidad con los ayuntamientos: “No hemos recibido ni un euro durante la pandemia”. https://t.co/ddprqjIY9e,"[0, 128]",['Twitter Media Studio'],122,289,821483,5291,102573,Partido Popular,publicación,[]
286,Partido Popular,2021-04-13 08:09:55+00:00,1381882326410493952,"“Solo desde la reunificación del centro derecha se puede vencer a la izquierda, desde la reunificación de todos lo que creemos más en lo que nos une que en lo que nos separa”. 

Madrid es la oportunidad para demostrar que se puede ganar al sanchismo.

👉 @AlmeidaPP_ en #ForoABC https://t.co/zHscxEcO49","[0, 277]",['Twitter Media Studio'],79,132,821483,5291,102573,Partido Popular,publicación,['ForoABC']
287,Partido Popular,2021-04-13 08:05:34+00:00,1381881231793664005,"De cara a las elecciones del #4M hay que tener clara cuál es la posición del Gobierno: el año que viene, la ministra Montero le va a subir los #impuestos a los madrileños. 

👉 @AlmeidaPP_ en #ForoABC https://t.co/yaDe81u3e9","[0, 199]",['Twitter Media Studio'],125,193,821483,5291,102573,Partido Popular,publicación,"['4M', 'impuestos', 'ForoABC']"
288,Partido Popular,2021-04-13 07:58:24+00:00,1381879430075797505,"“Estas elecciones van a ser decisivas. En los últimos años se ha construido un modelo de libertad y prosperidad en #Madrid. Un modelo que ha partido de dar a los ciudadanos los instrumentos necesarios para que tomen sus propias decisiones”. 

👉 @AlmeidaPP_ en #ForoABC https://t.co/DhJoZs6tzn","[0, 268]",['Twitter Media Studio'],59,112,821483,5291,102573,Partido Popular,publicación,"['Madrid', 'ForoABC']"
289,Partido Popular,2021-04-13 07:21:18+00:00,1381870093257302018,"📺 A partir de las 09:30h., @AlmeidaPP_, nuestro portavoz nacional, participará en el Foro @abc_es. 

📡 Puedes seguirlo en https://t.co/2SeXBwepMF. https://t.co/vvhcq5Oo7J","[0, 146]",['Twitter Web App'],14,53,821483,5291,102573,Partido Popular,publicación,[]
290,Partido Popular,2021-04-13 06:46:16+00:00,1381861274351439873,El programa electoral del PSOE para Madrid: subirte los impuestos. https://t.co/c9zoMxBWDp,"[0, 66]",['Twitter for iPhone'],268,530,821483,5291,102573,Partido Popular,publicación,[]
291,Partido Popular,2021-04-13 05:59:12+00:00,1381849432833077253,"Buenos días y #FelizMartes a todos, aquí os dejamos nuestra agenda para el día de hoy 👇.

https://t.co/3quq6ixg6u https://t.co/H5JveYa38k","[0, 113]",['Twitter for iPhone'],12,34,821483,5291,102573,Partido Popular,publicación,['FelizMartes']
292,Partido Popular,2021-04-12 18:00:11+00:00,1381668484422246413,"🧑🏽‍⚕️ Gracias a todos los profesionales de la #AtenciónPrimaria que están presentes en nuestro día a día cuidando y velando por nuestra salud y la de nuestras familias, más que nunca en este último año en el que han sido un eslabón clave de nuestro sistema sanitario con su cercanía. https://t.co/yBAv1oU08A","[0, 283]",['Twitter Web App'],138,264,821483,5291,102573,Partido Popular,publicación,['AtenciónPrimaria']
293,Partido Popular,2021-04-12 14:03:32+00:00,1381608928744775682,"Los jueces se ven obligados a pedir amparo a Europa ante los ataques del Gobierno de Sánchez a la independencia judicial.

No permitiremos la violación del Estado de Derecho, defendemos firmemente la separación de poderes y la democracia en España.

https://t.co/CjGR6mprmk","[0, 273]",['Twitter Web App'],129,216,821483,5291,102573,Partido Popular,publicación,[]
294,Partido Popular,2021-04-12 12:17:25+00:00,1381582222881345537,"Gobierno de España, prioridades: 

Visitar el Hospital de Campaña IFEMA ❌
Pasarela Fashion Week en IFEMA ✅ https://t.co/3w3qRd1ZwH","[0, 106]",['Twitter Web App'],666,1653,821483,5291,102573,Partido Popular,publicación,[]
295,Partido Popular,2021-04-12 08:07:16+00:00,1381519272866893824,"👉 @pablocasado_: “Le he tendido la mano a Sánchez y solo he obtenido el no como respuesta. Que las cifras vayan tan mal es su exclusiva responsabilidad, ya que no ha querido contar con nadie.”

#CaféCasado https://t.co/84nRL7M69t","[0, 205]",['Twitter Web App'],189,309,821483,5291,102573,Partido Popular,publicación,['CaféCasado']
296,Partido Popular,2021-04-12 08:06:22+00:00,1381519045892182016,"👉 @pablocasado_: “No es una cuestión de que la oposición no colabore. Llevamos un año planteando un plan de choque y lo rechaza, nos excluye y nos oculta la información”. 

#CaféCasado https://t.co/ENyivNSEL3","[0, 184]",['Twitter Web App'],77,142,821483,5291,102573,Partido Popular,publicación,['CaféCasado']
297,Partido Popular,2021-04-12 07:58:31+00:00,1381517069120864259,"👉 @pablocasado_: “Los españoles no tenemos ni idea de lo que está negociando Sánchez en Europa. Ha ocultado una caída de la economía de 30.000.000.000€.”

#CaféCasado https://t.co/J607ymdpd1","[0, 166]",['Twitter Web App'],118,189,821483,5291,102573,Partido Popular,publicación,['CaféCasado']
298,Partido Popular,2021-04-12 07:52:18+00:00,1381515507644387329,"👉 @pablocasado_: “Mi objetivo es la reunificación del centro derecha”. 

#CaféCasado https://t.co/7A2hEwwnWc","[0, 84]",['Twitter Web App'],104,214,821483,5291,102573,Partido Popular,publicación,['CaféCasado']
299,Partido Popular,2021-04-12 07:51:15+00:00,1381515241549402112,"¿Cómo ha maltratado Sánchez a Madrid? 

👉 Te lo cuenta @pablocasado_ en #CaféCasado https://t.co/LzZhsU7UiM","[0, 83]",['Twitter Web App'],129,268,821483,5291,102573,Partido Popular,publicación,['CaféCasado']
300,Partido Popular,2021-04-12 07:41:20+00:00,1381512745745575936,"👉 @pablocasado_: “Quien quiera que gobierne el PP en Madrid, que vote al PP. Quien quiera que @IdiazAyuso sea presidenta, que vote a Isabel Díaz Ayuso”. 

#CaféCasado https://t.co/8SSHpdIYsR","[0, 166]",['Twitter Web App'],202,524,821483,5291,102573,Partido Popular,publicación,['CaféCasado']
301,Partido Popular,2021-04-12 07:36:26+00:00,1381511511416438785,"👉 @pablocasado_: “Los medios de comunicación son esenciales en democracia. Es muy preocupante que Biden publique un informe que dice que el Gobierno de Sánchez señala y restringe la libertad de prensa”. 

Hemos denunciado en Europa el ""ministerio de la Verdad"". 

#CaféCasado https://t.co/sfhCfoCkM9","[0, 275]",['Twitter Web App'],143,304,821483,5291,102573,Partido Popular,publicación,['CaféCasado']
302,Partido Popular,2021-04-12 06:48:06+00:00,1381499349004345345,"📺 A partir de las 09:00, nuestro presidente, @pablocasado_, estará en @EspejoPublico. 

📡 Síguelo #EnDirecto en https://t.co/hR1yzocBQf https://t.co/Td77ZKoOlt","[0, 135]",['Twitter for iPhone'],28,58,821483,5291,102573,Partido Popular,publicación,['EnDirecto']
303,Partido Popular,2021-04-12 06:33:49+00:00,1381495756310335510,"El Gobierno está a tiempo de aprobar el Plan Jurídico que llevábamos ofreciéndole más de un año.

Una alternativa al Estado de Alarma para dotar a las CCAA de seguridad jurídica para poder gestionar la pandemia.

https://t.co/TDUdIpWXYX","[0, 236]",['Twitter for iPhone'],76,107,821483,5291,102573,Partido Popular,publicación,[]
304,Partido Popular,2021-04-12 06:00:00+00:00,1381487243513233427,"Buenos días y #FelizLunes a todos, aquí os dejamos nuestra agenda para el día de hoy 👇.

https://t.co/3quq6ixg6u https://t.co/B4qwv22PLq","[0, 112]",['Twitter Web App'],9,27,821483,5291,102573,Partido Popular,publicación,['FelizLunes']
305,Partido Popular,2021-04-11 22:08:31+00:00,1381368591228997632,"🔵 @AlmeidaPP_: “Quiero mandar un mensaje a los electores. Necesitamos la mayoría más amplia posible para gobernar en solitario"". 

Lo mejor para los madrileños es que haya un gobierno monocolor del Partido Popular. 

#ObjetivoAlmeida https://t.co/awvudzWUCm","[0, 233]",['Twitter Media Studio'],86,245,821483,5291,102573,Partido Popular,publicación,['ObjetivoAlmeida']
306,Partido Popular,2021-04-11 21:50:21+00:00,1381364020469510151,"🔵 @AlmeidaPP_: “Es una obligación de todo Gobierno saber cómo se puede acelerar el proceso de vacunación”. 

#ObjetivoAlmeida https://t.co/ZwvHjEjaFu","[0, 125]",['Twitter Web App'],107,303,821483,5291,102573,Partido Popular,publicación,['ObjetivoAlmeida']
307,Partido Popular,2021-04-11 21:19:12+00:00,1381356178878435336,"🔵 @AlmeidaPP_: “Mi reconocimiento es para las Comunidades Autónomas, que han llevado el peso principal de la lucha contra la pandemia”. 

👉 @eruizescudero ha hecho una labor encomiable. 

#ObjetivoAlmeida https://t.co/BXbBuozITv","[0, 204]",['Twitter for iPhone'],125,383,821483,5291,102573,Partido Popular,publicación,['ObjetivoAlmeida']
308,Partido Popular,2021-04-11 21:10:04+00:00,1381353881142185986,"🔵 @AlmeidaPP_: “Si Sánchez sabía que el Estado de Alarma duraba 6 meses, no se puede limitar a decir que decae el 9 de mayo”.

El PP lleva más de un año proponiendo un Plan Jurídico como alternativa al Estado de Alarma.

#ObjetivoAlmeida https://t.co/BwD0r5dcsG","[0, 237]",['Twitter for iPhone'],264,602,821483,5291,102573,Partido Popular,publicación,['ObjetivoAlmeida']
309,Partido Popular,2021-04-11 20:51:08+00:00,1381349115913768960,"“Los datos de Madrid siempre son sometidos a objeto y debate, pero Madrid no ha tenido los peores de la pandemia”.

👉 @AlmeidaPP_ https://t.co/ud2ROchNKM","[0, 129]",['Twitter for iPhone'],140,370,821483,5291,102573,Partido Popular,publicación,[]
310,Partido Popular,2021-04-11 20:20:00+00:00,1381341281595625478,"📺 A partir de las 22:30, @AlmeidaPP_ estará en el @ObjetivoLaSexta. 

📡 Puedes verlo #EnDirecto en https://t.co/eMhVEamtOU. https://t.co/bRcdzQhj26","[0, 123]",['Twitter Web App'],12,67,821483,5291,102573,Partido Popular,publicación,['EnDirecto']
311,Partido Popular,2021-04-11 18:37:25+00:00,1381315467369979906,"""El 4M va a haber un día menos para que Sánchez se vaya de la Moncloa"". 

🔵 @AlmeidaPP_ https://t.co/MgtZGfgaL3","[0, 87]",['Twitter Web App'],129,313,821483,5291,102573,Partido Popular,publicación,[]
312,Partido Popular,2021-04-11 18:27:34+00:00,1381312987873603585,"“Creo en Isabel Díaz Ayuso y en su gestión, apasionadamente. Sánchez e Iglesias se están enfrentando a una mujer libre y valiente”. 

👉 @Tonicanto1 https://t.co/u7dtgF5Syl","[0, 147]",['Twitter Media Studio'],357,1480,821483,5291,102573,Partido Popular,publicación,[]
313,Partido Popular,2021-04-11 18:20:29+00:00,1381311206615572490,"“Hay que centrarnos en lo que nos une. Toca sumar contra un sanchismo que se une con los violentos, los proetarras y los golpistas. Frente a esto, el constitucionalismo debe hacer fuerza”. 

👉 @Tonicanto1 https://t.co/Js9XajgCnM","[0, 204]",['Twitter Media Studio'],137,509,821483,5291,102573,Partido Popular,publicación,[]
314,Partido Popular,2021-04-11 18:17:10+00:00,1381310372435652610,"“Lo importante es que no prospere lo que el PSOE y Cs hicieron en Murcia y luego intentaron en la Comunidad de Madrid”.

Frente al peor gestor del mundo, Isabel Díaz Ayuso.  

👉 @Tonicanto1 https://t.co/d9A15sJxZ1","[0, 189]",['Twitter Media Studio'],166,572,821483,5291,102573,Partido Popular,publicación,[]
315,Partido Popular,2021-04-11 17:16:37+00:00,1381295133770022920,El efecto Teo. https://t.co/rRGDkP1cAN,"[0, 14]",['Twitter for iPhone'],319,848,821483,5291,102573,Partido Popular,publicación,[]
316,Partido Popular,2021-04-11 16:48:46+00:00,1381288124375040000,"📺 A partir de las 19:00, no te pierdas a @Tonicanto1 en @LiarlaPardo. 

📡 Síguelo en 👉 https://t.co/eMhVEamtOU. https://t.co/sfCSjVFj5V","[0, 111]",['Twitter Web App'],28,123,821483,5291,102573,Partido Popular,publicación,[]
317,Partido Popular,2021-04-11 12:30:03+00:00,1381223017859194886,"Hoy, #DíaMundialDelPárkinson, os pedimos que os suméis a la campaña #PonUnaEtiquetaPositiva. Es necesario que entre todos acabemos con los estereotipos y, así, ayudemos a las 160 mil familias que lidian con el párkinson día a día. https://t.co/oMy6U1cf6g","[0, 230]",['Twitter Web App'],93,175,821483,5291,102573,Partido Popular,publicación,"['DíaMundialDelPárkinson', 'PonUnaEtiquetaPositiva']"
318,Partido Popular,2021-04-11 12:12:33+00:00,1381218613516992514,"👉 @TeoGarciaEgea: “Necesitamos que trabajéis duramente y con conciencia crítica porque sois la voz de miles de jóvenes españoles. Así, construiremos una España mejor de la mano de @pablocasado_”. 

#CongresoLibertad https://t.co/1TOOAAxTnr","[0, 215]",['Twitter Media Studio - LiveCut'],50,84,821483,5291,102573,Partido Popular,publicación,['CongresoLibertad']
319,Partido Popular,2021-04-11 12:02:36+00:00,1381216109366370307,"👉 @TeoGarciaEgea: “Solo si el Partido Popular consigue recuperar la hegemonía, Sánchez saldrá de la Moncloa"".

#CongresoLibertad https://t.co/ReExrDTe0U","[0, 128]",['Twitter Media Studio - LiveCut'],68,101,821483,5291,102573,Partido Popular,publicación,['CongresoLibertad']
320,Partido Popular,2021-04-11 11:57:57+00:00,1381214937209520130,"👉 @TeoGarciaEgea: “Exigimos que Sánchez y el PSOE condenen el ataque de Podemos a la prensa libre”. 

#CongresoLibertad https://t.co/kGtXFrC6zI","[0, 119]",['Twitter Media Studio - LiveCut'],97,210,821483,5291,102573,Partido Popular,publicación,['CongresoLibertad']
321,Partido Popular,2021-04-11 11:53:02+00:00,1381213701412249604,"👉 @TeoGarciaEgea: “Dentro de 4 semanas los madrileños se juegan mucho, la libertad”. 

Solo hay dos opciones: PP y libertad o Sánchez e Iglesias. 

#CongresoLibertad https://t.co/6GCFkykhK3","[0, 165]",['Twitter Media Studio - LiveCut'],63,99,821483,5291,102573,Partido Popular,publicación,['CongresoLibertad']
