,Unnamed: 0,user.name,created_at,id,full_text,display_text_range,source,retweet_count,favorite_count,user.followers_count,user.friends_count,user.statuses_count,entities.hashtags,entities.urls,partido,tipo de post
105,5,PSOE,Sat Apr 17 09:33:54 +0000 2021,1383353013138460674,"Las ciencias de la vida lo son todo.
Este proyecto va contar con el apoyo de los hospitales de Madrid y también con centros de investigación de reconocido prestigio tanto nacional como internacional.
 
Madrid referencia de la investigación.

🌹 @equipoGabilondo
 
#HazloXMadrid https://t.co/cgslmbC3xu","[0, 276]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",25,22,822231,13438,120418,"[{'text': 'HazloXMadrid', 'indices': [263, 276]}]",[],PSOE,publicación
106,6,PSOE,Sat Apr 17 09:31:36 +0000 2021,1383352435893096451,"Crearemos en la Comunidad de Madrid el primer HUB europeo de Ciencia y Salud.
 
👉 Es la mayor oportunidad para Madrid:
Fortalecer nuestra Sanidad.
Recuperar nuestra economía.
Disponer de una red de seguridad para que nadie se quede atrás.

🌹 @equipoGabilondo
 
#HazloXMadrid https://t.co/YLiqOgqWjn","[0, 274]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",23,22,822231,13438,120418,"[{'text': 'HazloXMadrid', 'indices': [261, 274]}]",[],PSOE,publicación
107,7,PSOE,Sat Apr 17 09:30:05 +0000 2021,1383352053817253888,"En el PSOE lo tenemos claro:
 
🧪 Madrid necesita un futuro que ponga a la comunidad científica en el centro de mando, que valore el talento y que encauce todo este potencial y energías hacia la salud pública.

🌹 @equipoGabilondo

#HazloXMadrid https://t.co/kK4xg4BraC","[0, 243]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",30,36,822231,13438,120418,"[{'text': 'HazloXMadrid', 'indices': [230, 243]}]",[],PSOE,publicación
108,8,PSOE,Sat Apr 17 09:26:10 +0000 2021,1383351067828658178,"El #4M los madrileños y madrileñas deciden 🗳️
 
📕 Nuestro programa es:
PROGRESISTA
SOLVENTE
REALISTA
SERIO
 
Que va a reforzar el diálogo social, ausente durante los 2 años de gobierno de la Sra. Ayuso, que ha impuesto su política liberal.
 
🌹 @MarotoReyes
 
#HazloXMadrid https://t.co/tc6kleDwBS","[0, 272]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",29,37,822231,13438,120418,"[{'text': '4M', 'indices': [3, 6]}, {'text': 'HazloXMadrid', 'indices': [259, 272]}]",[],PSOE,publicación
109,9,PSOE,Sat Apr 17 09:25:13 +0000 2021,1383350826857504775,"Es URGENTE recuperar el ascensor social en Madrid para garantizar la igualdad de oportunidades a los más vulnerables.
👇
Nos comprometemos a bajar los precios públicos universitarios hasta niveles del curso 2011.
 
👩🏻‍🎓 Educación = justicia social.
 
🌹 @MarotoReyes
 
#HazloXMadrid https://t.co/EHLBppNMvE","[0, 280]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",34,39,822231,13438,120418,"[{'text': 'HazloXMadrid', 'indices': [267, 280]}]",[],PSOE,publicación
110,10,PSOE,Sat Apr 17 09:22:51 +0000 2021,1383350230918172683,"El Gobierno de España no maltrata a Madrid como dice la Sra. Ayuso.
 
Es la Sra. Ayuso la que maltrata a los madrileños, un gobierno incapaz de gestionar, más preocupado en confrontar con el Gobierno que en los madrileños y madrileñas ‼️
 
🌹 @MarotoReyes
 
#HazloXMadrid https://t.co/Je6JtfeCyD","[0, 270]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",36,51,822231,13438,120418,"[{'text': 'HazloXMadrid', 'indices': [257, 270]}]",[],PSOE,publicación
111,11,PSOE,Sat Apr 17 09:22:29 +0000 2021,1383350140514144259,"Nuestra prioridad es la recuperación económica. 

🤝Me comprometo a aprobar en los 100 primeros días un proyecto de PGE.
❌ Es imperdonable que esta Comunidad no haya aprobado ya unos PGE. Denota un gobierno débil y fracasado.

🌹 @MarotoReyes 

#HazloXMadrid https://t.co/ce9wb5vpAG","[0, 256]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",30,38,822231,13438,120418,"[{'text': 'HazloXMadrid', 'indices': [243, 256]}]",[],PSOE,publicación
112,12,PSOE,Sat Apr 17 09:18:44 +0000 2021,1383349194463748101,"Es necesario controlar el virus para reactivar la economía. 

Nuestra gran prioridad si gobernamos será la vacunación y activaremos los centros de salud incluso los fines de semana. 🏥💉

🌹 @MarotoReyes 

#HazloXMadrid https://t.co/snb2tiBsV1","[0, 216]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",39,49,822231,13438,120418,"[{'text': 'HazloXMadrid', 'indices': [203, 216]}]",[],PSOE,publicación
113,13,PSOE,Sat Apr 17 09:15:32 +0000 2021,1383348390470184963,"Tenemos que movilizar el voto para que l@s madrileños conozcan nuestro programa. 🗳

Un programa progresista centrado en la vacunación, la recuperación económica y en la protección social, porque nuestro compromiso es no dejar a nadie atrás. 🔝

🌹 @MarotoReyes 

#HazloXMadrid https://t.co/0jGiczi4Mg","[0, 274]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",41,42,822231,13438,120418,"[{'text': 'HazloXMadrid', 'indices': [261, 274]}]",[],PSOE,publicación
114,14,PSOE,Sat Apr 17 09:13:49 +0000 2021,1383347957513154567,"Sin salud no hay economía.
Nuestro objetivo es VACUNAR, VACUNAR Y VACUNAR.

❌ No es el momento de dar bandazos en la estrategia de vacunación. 

🌹 @juanlobato_es 

#HazloXMadrid https://t.co/e5BBdT1VHP","[0, 177]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",49,65,822231,13438,120418,"[{'text': 'HazloXMadrid', 'indices': [164, 177]}]",[],PSOE,publicación
115,15,PSOE,Sat Apr 17 09:11:09 +0000 2021,1383347288337096705,"Madrid es una región que debería ir muy bien.
Se necesita un Gobierno que se centre en gestionar.

En estos últimos años se ha renunciado a la gestión.
❌ La candidata Ayuso no se ha molestado ni en elaborar unos presupuestos.

🌹 @juanlobato_es 

#HazloXMadrid https://t.co/mXOMjsO1Cl","[0, 259]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",31,40,822231,13438,120418,"[{'text': 'HazloXMadrid', 'indices': [246, 259]}]",[],PSOE,publicación
116,16,PSOE,Sat Apr 17 08:58:58 +0000 2021,1383344224058306563,"YA ESTAMOS EN DIRECTO ‼️

♥️/Acto sobre economía y empleo.

INTERVIENEN:

🌹@equipoGabilondo 

🌹@MarotoReyes 

🌹@juanlobato_es 

#4M 🗳
#HazloXMadrid 🌹 https://t.co/glES5geKGB","[0, 173]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",49,60,822231,13438,120418,"[{'text': '4M', 'indices': [128, 131]}, {'text': 'HazloXMadrid', 'indices': [134, 147]}]","[{'url': 'https://t.co/glES5geKGB', 'expanded_url': 'https://twitter.com/i/broadcasts/1vAxRwErbvkKl', 'display_url': 'twitter.com/i/broadcasts/1…', 'indices': [150, 173]}]",PSOE,publicación
117,17,PSOE,Sat Apr 17 08:01:00 +0000 2021,1383329633542631428,"""Recordar es fácil para el que tiene memoria, olvidar es difícil para quien tiene corazón"".

No olvidamos a Gabriel García Márquez. ♥️ https://t.co/NPw10V6UfG","[0, 134]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",73,169,822231,13438,120418,[],[],PSOE,publicación
118,18,PSOE,Sat Apr 17 07:51:10 +0000 2021,1383327159054266368,"“Debemos aprovechar que España es una gran potencia en muchos aspectos como las energías renovables.” 🌱🌍

Entrevista en ‘El Socialista’ a la ministra para la Transición Ecológica y el Reto Demográfico, @Teresaribera 

🖋https://t.co/6M0nDvuQDF 

🖥 https://t.co/vktt6maT7k https://t.co/4iLdcLrIpW","[0, 270]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",57,73,822231,13438,120418,[],"[{'url': 'https://t.co/6M0nDvuQDF', 'expanded_url': 'https://www.psoe.es/el-socialista/teresa-ribera-debemos-aprovechar-que-espana-es-una-gran-potencia-en-muchos-aspectos-como-las-energias-renovables-o-la-electromovilidad/', 'display_url': 'psoe.es/el-socialista/…', 'indices': [219, 242]}, {'url': 'https://t.co/vktt6maT7k', 'expanded_url': 'https://youtu.be/ryl1WDGW-QE', 'display_url': 'youtu.be/ryl1WDGW-QE', 'indices': [247, 270]}]",PSOE,publicación
119,19,PSOE,Sat Apr 17 07:50:30 +0000 2021,1383326991055683595,"♥️/Acto sobre economía y empleo.

INTERVIENEN:

🌹@equipoGabilondo 

🌹@MarotoReyes 

🌹@juanlobato_es 

🕘 A partir de las 11:00h

🔊Síguenos en nuestras redes sociales.

📡En directo: https://t.co/wyOlblPTyp

#HazloXMadrid 🌹 https://t.co/bjcEtf1BFs","[0, 220]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",54,61,822231,13438,120418,"[{'text': 'HazloXMadrid', 'indices': [205, 218]}]","[{'url': 'https://t.co/wyOlblPTyp', 'expanded_url': 'https://youtu.be/gH09mstYop4', 'display_url': 'youtu.be/gH09mstYop4', 'indices': [180, 203]}]",PSOE,publicación
120,20,PSOE,Fri Apr 16 20:32:29 +0000 2021,1383156362142703625,"♥️/El candidato socialista a la Presidencia de la Comunidad de Madrid, @equipoGabilondo, intervendrá mañana sábado, a partir de las 11:00h, en un acto sobre Economía y Empleo, que tendrá lugar en la sede de Ferraz, junto a @MarotoReyes y @juanlobato_es 

#4M 🗳 #HazloXMadrid 🌹 https://t.co/83IkZ8NbwV","[0, 276]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",75,122,822231,13438,120418,"[{'text': '4M', 'indices': [255, 258]}, {'text': 'HazloXMadrid', 'indices': [261, 274]}]",[],PSOE,publicación
121,21,PSOE,Fri Apr 16 18:35:23 +0000 2021,1383126893025710080,"“Nuestros contrincantes son los que quieren hacer de Madrid un lugar vinculado a la extrema derecha y excluyente, pero sin vosotros no hay un Madrid diverso y plural.”

#4M #HazloXMadrid 🌹

Esta tarde @equipoGabilondo ha visitado #Villaverde 👇🏽

👨🏽‍💻👩🏽‍💻https://t.co/E4JTQ5irtm https://t.co/lFqTEEik1w","[0, 277]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",89,137,822231,13438,120418,"[{'text': '4M', 'indices': [169, 172]}, {'text': 'HazloXMadrid', 'indices': [173, 186]}, {'text': 'Villaverde', 'indices': [230, 241]}]","[{'url': 'https://t.co/E4JTQ5irtm', 'expanded_url': 'https://www.psoe.es/actualidad/noticias-actualidad/angel-gabilondo-es-imprescindible-llenar-las-urnas-que-se-exprese-lo-que-de-verdad-siente-madrid/', 'display_url': 'psoe.es/actualidad/not…', 'indices': [254, 277]}]",PSOE,publicación
122,22,PSOE,Fri Apr 16 17:34:58 +0000 2021,1383111689273495555,"¿Hay madrileños de 1ª y de 2ª según en el barrio donde viven?
Esto no puede aceptarlo un humanista y un socialista.

Nos merecemos un Madrid que no deje a nadie atrás.

Por eso, ¡a votar! para frenar el Gobierno de Colón.

🌹 @equipoGabilondo 

#HazloXMadrid https://t.co/I2jsLGruhc","[0, 257]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",98,135,822231,13438,120418,"[{'text': 'HazloXMadrid', 'indices': [244, 257]}]",[],PSOE,publicación
123,23,PSOE,Fri Apr 16 17:33:37 +0000 2021,1383111348771508237,"No podemos aceptar un Madrid con tanta desigualdad. No se os puede pedir ni un euro más.

En estos 2 años hay que dejarse de debates estériles y centrarse en: Vacunación, recuperación y reconstrucción social.

¡Y con políticas públicas!

🌹 @equipoGabilondo 

#HazloXMadrid https://t.co/wNn2U66me4","[0, 272]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",109,145,822231,13438,120418,"[{'text': 'HazloXMadrid', 'indices': [259, 272]}]",[],PSOE,publicación
124,24,PSOE,Fri Apr 16 17:30:43 +0000 2021,1383110621072400398,"Queremos vacunar, vacunar y vacunar.

Hay que vacunar en los centros de salud.

No vengo a alarmar, vengo a animar a luchar por nuestros derechos.

Pido a Ayuso una vacunación masiva que no deje a nadie atrás.

🌹 @equipoGabilondo 

#HazloXMadrid https://t.co/MYKQU220Pm","[0, 245]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",110,146,822231,13438,120418,"[{'text': 'HazloXMadrid', 'indices': [232, 245]}]",[],PSOE,publicación
125,25,PSOE,Fri Apr 16 17:28:19 +0000 2021,1383110015721074693,"Nosotros vamos a completar el IMV con 150€ y 200€ la Renta Mínima Vital porque Madrid es rica, cara y desigual.

Subiremos a 14 años la gratuidad del Abono Transportes y que se extienda hasta los 26 para estudiantes o desempleados.

🌹 @equipoGabilondo 

#HazloXMadrid https://t.co/V6WDXJ9ZwJ","[0, 267]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",120,176,822231,13438,120418,"[{'text': 'HazloXMadrid', 'indices': [254, 267]}]",[],PSOE,publicación
126,26,PSOE,Fri Apr 16 17:24:43 +0000 2021,1383109110326030337,"La vida en barrios como el de Villaverde es dura. Son parte del Madrid 'olvidado'.

Hay cosas que no van bien que dependen de nosotros:
HAY QUE VOTAR.

Votad, votad, votad.
Es imprescindible llenar las urnas.

Si nosotros no vamos, van ellos.

🌹 @equipoGabilondo 

#HazloXMadrid https://t.co/Lm5MemHCHP","[0, 278]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",97,132,822231,13438,120418,"[{'text': 'HazloXMadrid', 'indices': [265, 278]}]",[],PSOE,publicación
127,27,PSOE,Fri Apr 16 16:59:53 +0000 2021,1383102860938854402,"YA ESTAMOS EN DIRECTO desde #Villaverde! 

 INTERVIENEN: 

🌹 @equipoGabilondo 

🌹 @EnriqueRGH 

🌹 @agvinagre 
 
#4M #HazloXMadrid 🌹 https://t.co/qgy0erfBBS","[0, 155]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",65,85,822231,13438,120418,"[{'text': 'Villaverde', 'indices': [28, 39]}, {'text': '4M', 'indices': [112, 115]}, {'text': 'HazloXMadrid', 'indices': [116, 129]}]","[{'url': 'https://t.co/qgy0erfBBS', 'expanded_url': 'https://twitter.com/i/broadcasts/1OyJAEQYPXyJb', 'display_url': 'twitter.com/i/broadcasts/1…', 'indices': [132, 155]}]",PSOE,publicación
128,28,PSOE,Fri Apr 16 16:23:13 +0000 2021,1383093635189719048,"EN BREVE podrás seguir el acto en #Villaverde con nuestro candidato, Ángel Gabilondo. 

Intervienen 👇🏽
 
🌹 @equipoGabilondo 

🌹 @EnriqueRGH 

🌹 @agvinagre 
 
⏰19:00h
 
👩🏽‍💻👨🏽‍💻Síguelo en directo en nuestras redes sociales. 

📡 https://t.co/8nW9LwFuTe
 
#4M 🗳 #HazloXMadrid 🌹 https://t.co/F2TsjflnDB","[0, 274]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",37,44,822231,13438,120418,"[{'text': 'Villaverde', 'indices': [34, 45]}, {'text': '4M', 'indices': [253, 256]}, {'text': 'HazloXMadrid', 'indices': [259, 272]}]","[{'url': 'https://t.co/8nW9LwFuTe', 'expanded_url': 'https://youtu.be/ZKsY195qT6Y', 'display_url': 'youtu.be/ZKsY195qT6Y', 'indices': [227, 250]}]",PSOE,publicación
129,29,PSOE,Fri Apr 16 15:20:23 +0000 2021,1383077820679720964,"Esta tarde no te pierdas el acto en #Villaverde con:
 
🌹 @equipoGabilondo 

🌹 @EnriqueRGH 

🌹 @agvinagre 
 
🕗 A partir de las 19:00h
 
📶 Síguelo en directo en nuestras redes sociales
 
#4M #HazloXMadrid 🌹 https://t.co/evEfiXFoA4","[0, 204]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",46,65,822231,13438,120418,"[{'text': 'Villaverde', 'indices': [36, 47]}, {'text': '4M', 'indices': [185, 188]}, {'text': 'HazloXMadrid', 'indices': [189, 202]}]",[],PSOE,publicación
130,30,PSOE,Fri Apr 16 12:29:53 +0000 2021,1383034913125982208,"📢EXTRA, EXTRA‼️

Como cada viernes, ha salido ‘El Socialista’🌹

@RuizMaritcha entrevista a la vicepresidenta cuarta y ministra para la Transición Ecológica y el Reto Demográfico, @Teresaribera, con motivo de la #LeyDeClima🌍

🖋https://t.co/3fcdcfuRQx

🖥https://t.co/vktt6lTifM https://t.co/AL3y4nKDpM","[0, 275]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",67,79,822231,13438,120418,"[{'text': 'LeyDeClima', 'indices': [211, 222]}]","[{'url': 'https://t.co/3fcdcfuRQx', 'expanded_url': 'https://mailchi.mp/psoe/revistaelsocialista104', 'display_url': 'mailchi.mp/psoe/revistael…', 'indices': [226, 249]}, {'url': 'https://t.co/vktt6lTifM', 'expanded_url': 'https://youtu.be/ryl1WDGW-QE', 'display_url': 'youtu.be/ryl1WDGW-QE', 'indices': [252, 275]}]",PSOE,publicación
131,31,PSOE,Fri Apr 16 11:15:46 +0000 2021,1383016260657680387,"🗞️@MarotoReyes: “El #4M tenemos que parar en las urnas al dúo de la plaza de Colón y avanzar con Gabilondo hacia un Madrid más próspero e inclusivo”.

🌹Todos los detalles de su presentación como futura vicepresidenta económica del Gobierno de #Madrid
👇👇
https://t.co/SChY4QmEtu https://t.co/lPaPGK4oQF","[0, 277]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",103,128,822231,13438,120418,"[{'text': '4M', 'indices': [20, 23]}, {'text': 'Madrid', 'indices': [243, 250]}]","[{'url': 'https://t.co/SChY4QmEtu', 'expanded_url': 'https://www.psoe.es/actualidad/noticias-actualidad/maroto-el-4-m-tenemos-que-parar-en-las-urnas-al-duo-de-la-plaza-de-colon-y-avanzar-con-gabilondo-hacia-un-madrid-mas-prospero-e-inclusivo/', 'display_url': 'psoe.es/actualidad/not…', 'indices': [254, 277]}]",PSOE,publicación
132,32,PSOE,Fri Apr 16 10:42:47 +0000 2021,1383007959194726403,"Busco el apoyo de todos los progresistas y de los demócratas de Madrid que no quieren, como yo, el Gobierno de Colón.

Hay empate entre progresistas y conservadores.
👉 Así que, votar, votar y votar. Masivamente.

📺 @equipoGabilondo en @120minutosTM 

#16abril120 #HazloXMadrid https://t.co/rDvwTq66FC","[0, 276]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",116,191,822231,13438,120418,"[{'text': '16abril120', 'indices': [251, 262]}, {'text': 'HazloXMadrid', 'indices': [263, 276]}]",[],PSOE,publicación
133,33,PSOE,Fri Apr 16 10:37:12 +0000 2021,1383006554929123330,"No se puede hacer como los niños, taparse los ojos.

La situación epidemiológica en Madrid es grave.
Los contagios siguen creciendo.

Hay que rastrear, hacer test y vacunar en los centros de salud.

📺 @equipoGabilondo en @120minutosTM 

#16abril120 #HazloXMadrid https://t.co/jLt4ImTOnS","[0, 262]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",64,92,822231,13438,120418,"[{'text': '16abril120', 'indices': [237, 248]}, {'text': 'HazloXMadrid', 'indices': [249, 262]}]",[],PSOE,publicación
134,34,PSOE,Fri Apr 16 10:34:07 +0000 2021,1383005781574963207,"No hay hacer frases y exaltaciones, hay que dar ayudas directas a la hostelería.

Yo defiendo que la restauración reciba, ya, 80M de euros.
Si hay restricciones, debe haber ayudas directas.

📺 @equipoGabilondo en @120minutosTM 

#16abril120 #HazloXMadrid https://t.co/XsvxAOMhGa","[0, 254]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",82,98,822231,13438,120418,"[{'text': '16abril120', 'indices': [229, 240]}, {'text': 'HazloXMadrid', 'indices': [241, 254]}]",[],PSOE,publicación
135,35,PSOE,Fri Apr 16 10:32:10 +0000 2021,1383005290484875266,"Me alegro que haya debate en una televisión pública como @telemadrid.

Confrontemos propuestas. No ruido, que genera estupor en los ciudadanos.

Va a estar interesante.

📺 @equipoGabilondo en @120minutosTM 

#HazloXMadrid https://t.co/Uad3ykTIrU","[0, 221]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",71,100,822231,13438,120418,"[{'text': 'HazloXMadrid', 'indices': [208, 221]}]",[],PSOE,publicación
136,36,PSOE,Fri Apr 16 10:29:45 +0000 2021,1383004680024952835,"Madrid es una comunidad rica, con muchos recursos. Pero no tiene Presupuestos.

Nosotros tenemos un Programa de Gobierno con prioridades y aprovechando los fondos europeos:
125.000 empleos en 3 años.

Y sin tocar impuestos.

📺 @equipoGabilondo en @120minutosTM 

#HazloXMadrid https://t.co/NNInNmNwjI","[0, 276]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",63,74,822231,13438,120418,"[{'text': 'HazloXMadrid', 'indices': [263, 276]}]",[],PSOE,publicación
137,37,PSOE,Fri Apr 16 10:27:26 +0000 2021,1383004097167638529,"Ayuso siempre culpa al Gobierno de España cuando no hay una buena gestión.

Falta estrategia.
Falta plan organizativo.

Se debe vacunar en los centros de salud y todos los días. La vacunación masiva ha sido un error.

📺 @equipoGabilondo en @120minutosTM 

#HazloXMadrid https://t.co/jQubMnWr0b","[0, 269]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",82,129,822231,13438,120418,"[{'text': 'HazloXMadrid', 'indices': [256, 269]}]",[],PSOE,publicación
138,38,PSOE,Fri Apr 16 10:25:11 +0000 2021,1383003532006154240,"La prioridad es VACUNAR, VACUNAR y VACUNAR.

‼️En Madrid, hay 223.000 dosis sin suministrar.

Ahora dicen que cerrarán los centros de vacunación masiva.... 👉Descontrol.

Yo defiendo la vacunación en centros de salud.

📺 @equipoGabilondo en @120minutosTM 

#HazloXMadrid https://t.co/wLmJSoKDBf","[0, 269]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",99,150,822231,13438,120418,"[{'text': 'HazloXMadrid', 'indices': [256, 269]}]",[],PSOE,publicación
139,39,PSOE,Fri Apr 16 10:24:18 +0000 2021,1383003307455709187,"Es muy buena noticia para Madrid que @MarotoReyes sea la vicepresidenta económica si gobierno.

Conoce muy bien Madrid.

Estamos aquí para gobernar en serio y esta es la muestra de que tenemos un equipo fuerte.

📺 @equipoGabilondo en @120minutosTM 

#16abril120 #HazloXMadrid https://t.co/kLViSJ5I5o","[0, 275]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",65,88,822231,13438,120418,"[{'text': '16abril120', 'indices': [250, 261]}, {'text': 'HazloXMadrid', 'indices': [262, 275]}]",[],PSOE,publicación
140,40,PSOE,Fri Apr 16 09:26:38 +0000 2021,1382988795751112708,"📺 En unos minutos, @equipoGabilondo será entrevistado en @120minutosTM, en @telemadrid. 

🌹¡No te lo pierdas!🌹

⏰ A partir de las 12:00h

▶️ Síguelo en nuestras redes sociales. También aquí en directo👉https://t.co/UgeXOQyc1C

#HazloXMadrid https://t.co/P3GdOCeu7I","[0, 239]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",43,51,822231,13438,120418,"[{'text': 'HazloXMadrid', 'indices': [226, 239]}]","[{'url': 'https://t.co/UgeXOQyc1C', 'expanded_url': 'https://www.telemadrid.es/emision-en-directo/', 'display_url': 'telemadrid.es/emision-en-dir…', 'indices': [201, 224]}]",PSOE,publicación
141,41,PSOE,Fri Apr 16 08:45:42 +0000 2021,1382978493965828101,"Aunque parezca imposible, la realidad es que cerca de 400M de niños y niñas en el mundo sufren esclavitud infantil 👧🏻🧒🏽

⚠️Trabajos forzosos y denigrantes que ponen en peligro su salud y desarrollo.

Seguiremos luchando para #ProtegerLaInfancia y erradicar esta terrible práctica. https://t.co/GWpEZJEZzR","[0, 280]","<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",98,108,822231,13438,120418,"[{'text': 'ProtegerLaInfancia', 'indices': [225, 244]}]",[],PSOE,publicación
142,42,PSOE,Fri Apr 16 07:58:12 +0000 2021,1382966542602752001,"Si gana el Gobierno de Colón...
🤦🏻‍♀️ ¿Imagináis el retroceso que se produciría en los avances conseguidos por el movimiento feminista?
 
Paremos al dúo en las urnas ‼️
 
Por el Madrid feminista e inclusivo.
Ángel, serás Presidente y yo te acompañaré.

🌹 @MarotoReyes

#HazloXMadrid https://t.co/BklZa7ovZc","[0, 282]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",95,120,822231,13438,120418,"[{'text': 'HazloXMadrid', 'indices': [269, 282]}]",[],PSOE,publicación
143,43,PSOE,Fri Apr 16 07:55:44 +0000 2021,1382965923003371520,"🔜 Os anuncio que me comprometo a presentar los PGE en los primeros 100 días de Gobierno.
 
Tendrán un fortalecimiento en:
🏥 Sanidad pública.
📚 Gasto universitario.
🔭 Ciencia e I+D+i.
 
Más sociales y económicos.
Feministas y transformadores ✊
 
🌹 @MarotoReyes

#HazloXMadrid https://t.co/VJSShPtu6x","[0, 274]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",74,79,822231,13438,120418,"[{'text': 'HazloXMadrid', 'indices': [261, 274]}]",[],PSOE,publicación
144,44,PSOE,Fri Apr 16 07:54:04 +0000 2021,1382965499747766276,"⛔Ayuso, Aguirre, Cifuentes...
El modelo ultraliberal del PP.
Puro darwinismo: ¡que sobreviva el más fuerte❗

El PP en Madrid es un FRACASO.
👉 Incapaz de aprobar unos PGE 🙅🏻‍♀️

El @psoe_m defiende la igualdad de oportunidades.
Políticas públicas ❤️

🌹 @MarotoReyes

#HazloXMadrid https://t.co/I00YZdumZO","[0, 279]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",71,80,822231,13438,120418,"[{'text': 'HazloXMadrid', 'indices': [266, 279]}]",[],PSOE,publicación
145,45,PSOE,Fri Apr 16 07:52:21 +0000 2021,1382965068334256132,"Durante la pandemia, Ayuso ha ABANDONADO a los madrileños, sobre todo a autónomos y pymes.
 
‼️ Desde el gobierno le hemos dejado más de 7.000M€. ¿Cuánto han recibido empresas y autónomos? 0€.
 
¡Hay que echar a Ayuso de la Puerta del Sol! ⚠️
 
🌹 @MarotoReyes
 
#HazloXMadrid https://t.co/xrmQlQ7IJ5","[0, 275]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",117,146,822231,13438,120418,"[{'text': 'HazloXMadrid', 'indices': [262, 275]}]",[],PSOE,publicación
146,46,PSOE,Fri Apr 16 07:49:14 +0000 2021,1382964285886844932,"Conozco bien Madrid. De norte a sur.
Nuestro proyecto cuenta con todas las potencialidades de Madrid y de sus sectores:
🚗👩‍💻✈️🚚🧑‍🌾
 
Y el turismo:
Somos el territorio con más ciudades Patrimonio de la humanidad del mundo a nuestro alrededor.
 
🌹 @MarotoReyes
 
#HazloXMadrid https://t.co/W8JctBc3eR","[0, 274]","<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>",76,86,822231,13438,120418,"[{'text': 'HazloXMadrid', 'indices': [261, 274]}]",[],PSOE,publicación
