user.name,created_at,id,full_text,display_text_range,source,retweet_count,favorite_count,user.followers_count,user.friends_count,user.statuses_count,partido,tipo de post,hashtags,campaña
Isabel Díaz Ayuso,2021-04-25 20:43:52+00:00,1386420717093220354,"Es intolerable que esto ya ocurra en Madrid.

El #4M nos jugamos la #Libertad. https://t.co/T5fqdOr5Fy","[0, 78]",['Twitter for iPhone'],3026,8662,493233,10952,23579,CIUDADANOS,publicación,"['4M', 'Libertad']",madrid
Isabel Díaz Ayuso,2021-04-25 18:25:19+00:00,1386385853266763784,"Yo elijo #Libertad. Y verdad. Contra la hipocresía.

#4M https://t.co/UGNcvVbfKq","[0, 56]",['Twitter for iPhone'],2147,8580,493233,10952,23579,CIUDADANOS,publicación,"['Libertad', '4M']",madrid
Isabel Díaz Ayuso,2021-04-25 15:40:42+00:00,1386344425660592129,"La cepa india preocupa al Gobierno italiano. 

¿Cuánto tardará en tomar medidas el español?

https://t.co/X6qDVlIMX5","[0, 116]",['Twitter for iPhone'],2526,6914,493233,10952,23579,CIUDADANOS,publicación,[],madrid
Isabel Díaz Ayuso,2021-04-25 13:07:57+00:00,1386305982234464259,"El modelo de Pedro Sánchez y Pablo Iglesias, el comunismo, está acabado. 

Su hipocresía es su peor enemigo: viven de una manera y predican otra. Se adueñan del sentimiento del más débil y de la vida de los ciudadanos que quieren paz y Libertad.

#4M https://t.co/pZgL7tpGfm","[0, 250]",['Twitter for iPhone'],2354,9200,493233,10952,23579,CIUDADANOS,publicación,['4M'],madrid
Isabel Díaz Ayuso,2021-04-25 08:53:10+00:00,1386241863812796419,"Menos impuestos y menos burocracia para atraer más talento y más empresas.

Madrid, autopista del emprendimiento.

Vía @abc_es. https://t.co/MHV4vl4gIR","[0, 127]",['Twitter for iPhone'],2440,8576,493233,10952,23579,CIUDADANOS,publicación,[],madrid
Isabel Díaz Ayuso,2021-04-24 18:08:27+00:00,1386019218978590720,"Hola @SextaNocheTV.

Me comprometí a facilitar estos datos. Podéis contrastarlos e informar a los espectadores si lo consideráis oportuno.

Estos sobre la gestión sanitaria. https://t.co/69f5Obp2F5","[0, 173]",['Twitter for iPhone'],8499,20168,493233,10952,23579,CIUDADANOS,publicación,[],madrid
Isabel Díaz Ayuso,2021-04-24 11:59:04+00:00,1385926260744990720,"Desde que le dije a Sánchez que desaparecerá de La Moncloa… lo que ha hecho ha sido desaparecer de la campaña.

Sabe que el #4M una mayoría de madrileños elegirá ilusión y #Libertad.

¡Gracias #Pozuelo! https://t.co/rRoQwyPtL3","[0, 202]",['Twitter for iPhone'],2107,9276,493233,10952,23579,CIUDADANOS,publicación,"['4M', 'Libertad', 'Pozuelo']",madrid
Isabel Díaz Ayuso,2021-04-24 09:31:43+00:00,1385889178219601926,"220 millones en ayudas directas a empresas y autónomos afectados por la pandemia. 

Peluquerías, academias, talleres, ferreterías, librerías... hasta 75.000 empresas podrán beneficiarse de las ayudas que estarán disponibles, como tarde, en el mes de julio.
https://t.co/ofU6syuNaB","[0, 280]",['Twitter for iPhone'],1480,5475,493233,10952,23579,CIUDADANOS,publicación,[],madrid
Isabel Díaz Ayuso,2021-04-23 19:10:01+00:00,1385672326889476100,"Condeno la violencia. Siempre. Venga de donde venga. La sufra quien la sufra.

Quiero las amenazas fuera de la política. Y los escraches. Y el blanqueamiento del entorno de ETA. 

Y el cinismo.

#TresCantos por la #Libertad.

#4M https://t.co/GvjWs68Vds","[0, 229]",['Twitter for iPhone'],3438,14807,493233,10952,23579,CIUDADANOS,publicación,"['TresCantos', 'Libertad', '4M']",madrid
Isabel Díaz Ayuso,2021-04-23 11:37:52+00:00,1385558538215469056,"Acabo de salir de un acto con Sus Majestades los Reyes en Alcalá de Henares y estoy viendo la polémica.

Sin ninguna duda condeno cualquier amenaza, como he hecho siempre. https://t.co/2VvwvG8iwa","[0, 171]",['Twitter for iPhone'],2180,12369,493233,10952,23579,CIUDADANOS,publicación,[],madrid
Isabel Díaz Ayuso,2021-04-22 15:40:44+00:00,1385257270435590150,"El valor de su palabra.

#4M https://t.co/J1jKHZiu9l","[0, 28]",['Twitter for iPhone'],4528,12109,493233,10952,23579,CIUDADANOS,publicación,['4M'],madrid
Isabel Díaz Ayuso,2021-04-22 12:03:41+00:00,1385202645783175169,"Gracias a Nicolás Redondo y a Joaquín Leguina por su proyecto para atender a personas con discapacidad y en riesgo de exclusión a través de @AlmaTecnologica y la Asociación Teanima. 

Son dos referentes políticos a los que aprecio enormemente. https://t.co/B20L4nYWv4","[0, 243]",['Twitter for iPhone'],1535,6531,493233,10952,23579,CIUDADANOS,publicación,[],madrid
Isabel Díaz Ayuso,2021-04-21 22:03:22+00:00,1384991173874421762,"En estas elecciones, por amor y por respeto a Madrid y España, os pido que el próximo 4 de mayo os unáis a la inmensa mayoría y elijáis #Libertad.

#VotaLIBERTAD https://t.co/2DveqmtFSa","[0, 161]",['Twitter for iPhone'],2914,12059,493233,10952,23579,CIUDADANOS,publicación,"['Libertad', 'VotaLIBERTAD']",madrid
Isabel Díaz Ayuso,2021-04-21 20:55:20+00:00,1384974054793388037,"Soy la única que estuvo al frente de @ComunidadMadrid en los momentos más difíciles.

Y los demás, salvo insultar, no hicieron nada.

#DebateTelemadrid https://t.co/b9vuZiN9KE","[0, 151]",['Twitter for iPhone'],4919,19298,493233,10952,23579,CIUDADANOS,publicación,['DebateTelemadrid'],madrid
Isabel Díaz Ayuso,2021-04-21 16:16:15+00:00,1384903821021810688,"Después de mandar a la playa de Valencia a Marcelo, monté la Superliga. https://t.co/by7j0GXWxW","[0, 95]",['Twitter for iPhone'],2271,8824,493233,10952,23579,CIUDADANOS,publicación,[],madrid
Isabel Díaz Ayuso,2021-04-21 12:09:03+00:00,1384841611226583049,"Es inadmisible que Sánchez haya permitido la discriminación del Gobierno catalán a las Fuerzas y Cuerpos de Seguridad del Estado en el proceso de vacunación.

Todo nuestro apoyo a @policia y @guardiacivil. 

Gracias por vuestro impagable servicio a España. https://t.co/2CMoXZSqVX","[0, 280]",['Twitter for iPhone'],1922,6378,493233,10952,23579,CIUDADANOS,publicación,[],madrid
#ÁngelGabilondo,2021-04-26 16:22:31+00:00,1386717336716054533,"📌 Esta tarde, intervengo en un acto desde #Fuenlabrada.

📲 Podéis seguir las declaraciones en nuestras redes y a través Youtube: https://t.co/BEwkaJuqac

⏰ A partir de las 19:00 👇🏼

#DemocraciaFrenteAlMiedo https://t.co/2MYcCMyjna","[0, 206]",['Twitter Web App'],51,84,59769,2930,10640,CIUDADANOS,publicación,"['Fuenlabrada', 'DemocraciaFrenteAlMiedo']",madrid
#ÁngelGabilondo,2021-04-26 15:02:29+00:00,1386697195076919298,"Madrid ha despertado y ha dicho ¡BASTA! 
El fascismo no es una fantasía. Es una amenaza real.

La historia no está escrita, es nuestra: depende de lo que hagamos.

Por eso, este 4 de mayo, vota socialista.

Vota #DemocraciaFrenteAlMiedo. https://t.co/Sf1llYjIHQ","[0, 237]",['Twitter Web App'],237,440,59769,2930,10640,CIUDADANOS,publicación,['DemocraciaFrenteAlMiedo'],madrid
#ÁngelGabilondo,2021-04-26 12:47:28+00:00,1386663215887753221,"Hoy es el #DíadelaVisibilidadLésbica. ¡Viva la diversidad! 

Mi reconocimiento a todas las mujeres lesbianas que, al luchar por sus derechos, luchan por los nuestros. Luchan por los míos también.

#LosDemocrátasSomosMás. https://t.co/x1QIErulo3","[0, 220]",['Twitter Web App'],121,270,59769,2930,10640,CIUDADANOS,publicación,"['DíadelaVisibilidadLésbica', 'LosDemocrátasSomosMás']",madrid
#ÁngelGabilondo,2021-04-26 12:01:32+00:00,1386651657124159492,"Hoy todos somos también @MarotoReyes. 

No se puede facilitar poder a quienes son un peligro para la democracia. 

Apelamos a todos los demócratas a que extiendan el cordón sanitario a la ultraderecha. Esto significa no blanquear el fascismo y no gobernar con Vox. https://t.co/KDD60w7Xr0","[0, 264]",['Twitter Web App'],249,504,59769,2930,10640,CIUDADANOS,publicación,[],madrid
#ÁngelGabilondo,2021-04-26 09:29:37+00:00,1386613426915528704,"📌 Hoy lunes, hablamos de #Diversidad en un acto que celebramos desde nuestra sede en Ferraz. 

📲 Podréis seguirlo en directo en nuestras redes y a través del canal de Youtube del @PSOE: https://t.co/GsHaRyb2aM

⏰ A partir de las 12:00 👇🏼

#VotaPSOE 
#LosDemócratasSomosMás https://t.co/P0UImnb1z4","[0, 272]",['Twitter Web App'],46,82,59769,2930,10640,CIUDADANOS,publicación,"['Diversidad', 'VotaPSOE', 'LosDemócratasSomosMás']",madrid
#ÁngelGabilondo,2021-04-26 09:23:09+00:00,1386611798288252931,"Hoy he participado en un encuentro online @NewEconomyForum.

Todos los demócratas debemos condenar específicamente las amenazas. Tenemos que hacer un cordón sanitario a Vox para evitar que llegue en las instituciones.
Estamos en una encrucijada muy peligrosa.

#NEFOnline https://t.co/FxDATzryg0","[0, 271]",['Twitter Web App'],120,222,59769,2930,10640,CIUDADANOS,publicación,['NEFOnline'],madrid
#ÁngelGabilondo,2021-04-25 21:10:25+00:00,1386427400238497792,"Entre racismo y no racismo, no cabe neutralidad. Y entre fascismo y no fascismo, tampoco.

La equidistancia ante amenazas de muerte directas no se puede aguantar en democracia.

Creemos que se han cruzado todas las líneas y que debemos aislar a Vox.

📺 @ObjetivoLaSexta https://t.co/Tew15Zw9JD","[0, 269]",['Twitter Web App'],331,682,59769,2930,10640,CIUDADANOS,publicación,[],madrid
#ÁngelGabilondo,2021-04-25 17:19:40+00:00,1386369330330456065,"📺 Esta noche estaré con @_anapastor_ en @ObjetivoLaSexta.

⏰Os espero a partir de las 22:15h.

▶️Podréis seguir la entrevista en directo en👇🏽
https://t.co/lsBJdvnStw

#VotaPSOE 
#HazloXMadrid https://t.co/f848VVPwIg","[0, 191]",['Twitter Web App'],101,208,59769,2930,10640,CIUDADANOS,publicación,"['VotaPSOE', 'HazloXMadrid']",madrid
#ÁngelGabilondo,2021-04-25 16:34:00+00:00,1386357839673888770,"El pueblo de Madrid sabe que en las grandes ocasiones puede acudir a un partido. Gracias @sanchezcastejon una vez más por tu apoyo. 

Sabemos que #LosDemócratasSomosMás. https://t.co/K42ZNjiaUs","[0, 169]",['Twitter Web App'],396,1121,59769,2930,10640,CIUDADANOS,publicación,['LosDemócratasSomosMás'],madrid
#ÁngelGabilondo,2021-04-25 15:39:52+00:00,1386344216192819202,"Nos medimos con un modelo muy conservador que quiere vincularse aún más a procesos ultras.

Aquí podéis leer mi entrevista en @eldiarioes. 

https://t.co/JHTP41IN1D","[0, 164]",['Twitter Web App'],159,352,59769,2930,10640,CIUDADANOS,publicación,[],madrid
#ÁngelGabilondo,2021-04-25 11:50:38+00:00,1386286527836217345,"Me dirijo a todos los socialistas que nos han votado, los que nunca lo han hecho y a los que piensan en hacerlo. A la juventud, las mujeres, inmigrantes, mayores.

Estoy dispuesto a ser el presidente de todos y de todas. A unir Madrid de nuevo. 

Si lo sientes, lo eres: #VotaPSOE https://t.co/2HHTGjPkA6","[0, 280]",['Twitter Web App'],357,841,59769,2930,10640,CIUDADANOS,publicación,['VotaPSOE'],madrid
#ÁngelGabilondo,2021-04-25 11:33:32+00:00,1386282222932557827,"Madrid ha despertado, ha dicho basta y va a poner fin a esta pesadilla el #4M. 

Daremos ejemplo de cómo se frena a la ultraderecha desde los valores humanos, el amor a la democracia y la búsqueda del bien común. 

Porque #LosDemócratasSomosMás. https://t.co/cf54M3hYdg","[0, 245]",['Twitter Web App'],367,851,59769,2930,10640,CIUDADANOS,publicación,"['4M', 'LosDemócratasSomosMás']",madrid
#ÁngelGabilondo,2021-04-25 11:22:14+00:00,1386279378867429376,"El próximo #4M, queremos palabras y no balas. Ninguna amenaza acallará nuestra palabra. 

A los violentos, os digo: aquí estamos, somos la izquierda. Y no vamos a pedir perdón por ello. Tenemos nuestro orgullo. Somos el Partido Socialista.

#LosDemócratasSomosMás. #HazloXMadrid. https://t.co/GqZN8lkwjg","[0, 279]",['Twitter Media Studio'],464,1118,59769,2930,10640,CIUDADANOS,publicación,"['4M', 'LosDemócratasSomosMás', 'HazloXMadrid']",madrid
#ÁngelGabilondo,2021-04-25 07:24:50+00:00,1386219635163402242,"📌 Este domingo, tengo el honor de estar junto al secretario general del @PSOE y presidente del Gobierno @sanchezcastejon en un acto de campaña en #Getafe.

📲 Podréis seguirlo en directo en nuestras redes y a través de Youtube: https://t.co/Y8SURntyBl

⏰A partir de las 11:00 👇🏽 https://t.co/fNl1tgmhcH","[0, 277]",['Twitter Web App'],145,404,59769,2930,10640,CIUDADANOS,publicación,['Getafe'],madrid
#ÁngelGabilondo,2021-04-25 07:02:35+00:00,1386214036812017666,"Hay que responder en las urnas al desafío a nuestros valores.

Os dejo mi entrevista en @el_pais.
https://t.co/k2EPGTQvFE","[0, 121]",['Twitter Web App'],447,1045,59769,2930,10640,CIUDADANOS,publicación,[],madrid
#ÁngelGabilondo,2021-04-24 16:48:59+00:00,1385999221724221440,"Hoy, desde Vallecas decimos No al odio y Sí a la unidad de los demócratas por una sociedad digna que nos acoja a todos y todas por igual.

🌹Gracias @Adrilastra, Fernando Marlaska, @Maria2Gamez, @MarotoReyes y @jalloul_hana. Y @jjaviervazquez por acompañarnos. https://t.co/pQVIh9BqpS","[0, 259]",['Twitter Web App'],388,1169,59769,2930,10640,CIUDADANOS,publicación,[],madrid
#ÁngelGabilondo,2021-04-24 12:13:52+00:00,1385929984020262916,"El #4M votemos masivamente Democracia o Democracia.

Estamos ante la campaña definitiva. Tras 26 años de recortes y corrupción, solo un @PSOE fuerte puede frenar el odio y el Gobierno que prepara Ayuso con una ultraderecha que lanza alegatos predemocráticos.

¡Votemos por Madrid! https://t.co/nh7pHYum8V","[0, 280]",['Twitter Web App'],470,1121,59769,2930,10640,CIUDADANOS,publicación,['4M'],madrid
#ÁngelGabilondo,2021-04-24 12:05:43+00:00,1385927932334551040,"Contra la mentira, nuestra palabra.
Contra la xenofobia, nuestro abrazo.
Contra la amenaza, nuestra mano tendida.
Contra la ultraderecha, el pueblo de Madrid.
Contra el Gobierno de Colón, ahora sí, nuestra LIBERTAD.

¡El #4M a votar!

#HazloXMadrid 👉 Hazlo por la DEMOCRACIA. https://t.co/DS7G8RyuPX","[0, 275]",['Twitter Web App'],717,1694,59769,2930,10640,CIUDADANOS,publicación,"['4M', 'HazloXMadrid']",madrid
#ÁngelGabilondo,2021-04-24 08:02:39+00:00,1385866763112521730,"📌 Hoy sábado, intervendré en un acto desde la Plaza de la Constitución en #PuenteDeVallecas.

📲 Podréis seguir declaraciones en nuestras redes y a través de Youtube: https://t.co/QmgaGRSZb6

⏰ A partir de las 12:00 👇🏼

#LosDemócratasSomosMás 
#HazloXMadrid 
#VotaPSOE https://t.co/16T67s53Ky","[0, 267]",['Twitter Web App'],116,225,59769,2930,10640,CIUDADANOS,publicación,"['PuenteDeVallecas', 'LosDemócratasSomosMás', 'HazloXMadrid', 'VotaPSOE']",madrid
#ÁngelGabilondo,2021-04-24 06:21:00+00:00,1385841182446555138,"Madrid es tuya, mía y de todos. 
Rechacemos juntos, juntas, el discurso del odio y la insolidaridad, siempre en contra del más vulnerable.

Movilicémonos por un Madrid diverso y tolerante.

El próximo #4M, #VotaPSOE.👇🏽

إفعلها من أجل مدريد.
لأن مدريد لي. لك. للجميع

#HazloXMadrid https://t.co/gDE28mCjEq","[0, 280]",['Twitter Web App'],262,563,59769,2930,10640,CIUDADANOS,publicación,"['4M', 'VotaPSOE', 'HazloXMadrid']",madrid
Mónica García,2021-04-26 16:26:34+00:00,1386718353792905218,"Hoy visitamos el Centro de Excelencia Empresarial y el Centro de Transportes de Coslada. 

El Corredor del Henares puede ser motor de innovación, eficiencia energética, inversión en renovables y digitalización. Este #4M empezará a serlo. https://t.co/crrMiJAYRK","[0, 237]",['Twitter Web App'],46,171,105906,2918,23328,Más Madrid,publicación,['4M'],madrid
Mónica García,2021-04-26 15:25:37+00:00,1386703017265741824,"Os espero esta tarde con muchas ganas y así de bien acompañada para hablar de la diversidad que hace fuerte nuestra sociedad.

Estaré con @EduardoFRub, @Jaigongo, Alex de la Croix, @badbixsamantha, @la_prohibida,Nerea Pérez de las Heras y @Bea_LP
👉 https://t.co/EuSpSphBhF https://t.co/QlXyh3UbtC","[0, 272]",['Twitter Web App'],27,130,105906,2918,23328,Más Madrid,publicación,[],madrid
Mónica García,2021-04-26 12:25:42+00:00,1386657738399354886,"La vivienda es un derecho, no un bien de mercado. Nos comprometemos con @InquilinatoMad a desarrollar una #LeyVivienda regional que garantice este derecho y ponga a las vecinas y vecinas en el centro. https://t.co/Zc859tGL97","[0, 200]",['Twitter Web App'],126,443,105906,2918,23328,Más Madrid,publicación,['LeyVivienda'],madrid
Mónica García,2021-04-26 11:00:24+00:00,1386636270831611907,"Toda mi solidaridad y mi condena absoluta a la amenaza sufrida por la ministra Reyes Maroto. 

¿Cuántas amenazas más hacen falta para que Ayuso deje de avalar la política del odio de la extrema derecha?","[0, 202]",['Twitter for iPhone'],959,4439,105906,2918,23328,Más Madrid,publicación,[],madrid
Mónica García,2021-04-26 10:12:50+00:00,1386624300795453440,"No vamos a dejar de trabajar #PorLoQueDeVerdadImporta como hemos hecho estos años en la Comunidad de Madrid.

Por mucha provocación y ruido que intenten generar este #4M llega el gobierno decente a la Comunidad de Madrid. https://t.co/rEALDuWlcR","[0, 221]",['Twitter Web App'],109,362,105906,2918,23328,Más Madrid,publicación,"['PorLoQueDeVerdadImporta', '4M']",madrid
Mónica García,2021-04-26 08:01:03+00:00,1386591138950356996,"Más alto, más lejos, más fuerte.
Más justo, más verde, más Madrid.
A ganar en la recta final. https://t.co/wfArrFBIMr","[0, 93]",['Twitter Web App'],697,2340,105906,2918,23328,Más Madrid,publicación,[],madrid
Mónica García,2021-04-25 15:38:38+00:00,1386343903838801922,"Esta mañana en #LasMujeresImportan charlamos con mujeres distintas y diversas sobre sus experiencias en Madrid. 

Ahora os contamos las medidas con las que vamos a llevar el feminismo al gobierno de la comunidad este #4M : https://t.co/ZmVzycMYQZ https://t.co/2rjvTvRAsu","[0, 246]",['Twitter Web App'],159,561,105906,2918,23328,Más Madrid,publicación,"['LasMujeresImportan', '4M']",madrid
Mónica García,2021-04-25 11:40:43+00:00,1386284028756639744,"Que te llamen fascista no es el lado bueno de la historia, señora Ayuso; el feminismo es el lado bueno de la historia.

Este #4M acabamos con el odio y ponemos la decencia en el gobierno de la Comunidad de Madrid. https://t.co/2xAgHlvbPL","[0, 213]",['Twitter Web App'],374,1562,105906,2918,23328,Más Madrid,publicación,['4M'],madrid
Mónica García,2021-04-25 09:33:52+00:00,1386252105875443717,"Hoy #25deAbril recordamos la Revolución de los Claveles en Portugal que puso fin a la tiranía. También la liberación de Italia de su régimen fascista. Hoy como ayer, la alegría de ser más ganará a su odio 🌹 https://t.co/otQhKgwVkK","[0, 206]",['Twitter Web App'],640,3395,105906,2918,23328,Más Madrid,publicación,['25deAbril'],madrid
Mónica García,2021-04-25 08:41:34+00:00,1386238944703045633,"En 2013 el PP malvendió 2935 viviendas protegidas a un fondo buitre. Ocho años después, tras mucho sufrimiento, a raíz de la denuncia de Rachid y el esfuerzo titánico de César, su abogado, volverán a ser públicas.
https://t.co/wmiyYsVude","[0, 237]",['Twitter for iPhone'],1369,4331,105906,2918,23328,Más Madrid,publicación,[],madrid
Mónica García,2021-04-24 19:47:24+00:00,1386044118883835910,"Ayuso debe aclarar si aspira a gobernar con Vox, con su odio, su intolerancia y su violencia. #L6Ncrispación https://t.co/Zey697sJmJ","[0, 108]",['Twitter Web App'],526,1999,105906,2918,23328,Más Madrid,publicación,['L6Ncrispación'],madrid
Mónica García,2021-04-24 19:21:41+00:00,1386037649534857221,"Ayuso quiere gobernar con Vox, por eso adelantó las elecciones. Por eso no se la escucha una sola propuesta para las madrileñas y madrileños. https://t.co/cMr6mg5oSn","[0, 141]",['Twitter Web App'],383,1431,105906,2918,23328,Más Madrid,publicación,[],madrid
Mónica García,2021-04-24 19:10:28+00:00,1386034827510550532,"Y mañana estaré muy bien acompañada hablando de #MujeresQueImportan con @Rita_Maestre, @Loretoarego y muchas más 🙌

Puedes asistir apuntándose a este formulario: https://t.co/kAVYvwXJhA https://t.co/Ry82Tntsrc","[0, 185]",['Twitter for Android'],63,268,105906,2918,23328,Más Madrid,publicación,['MujeresQueImportan'],madrid
Mónica García,2021-04-24 17:47:48+00:00,1386014020470296581,"Gracias Leganés por poner calor en esta tarde tan fresca y hacer del Sur nuestro norte.

Este #4M construimos juntos y juntas el gobierno decente que la Comunidad de Madrid merece. https://t.co/g7DtNeOzJS","[0, 180]",['Twitter for Android'],316,2180,105906,2918,23328,Más Madrid,publicación,['4M'],madrid
Mónica García,2021-04-24 14:22:48+00:00,1385962432087138304,"Ya sabemos quienes son quienes atacan a las personas vulnerables, hacen ruido e intentan que la gente se desapegue de la política. No vamos a tolerarlo y vamos a seguir trabajando #PorloQueDeVerdadImporta https://t.co/8G71f9fJkf","[0, 204]",['Twitter Web App'],231,865,105906,2918,23328,Más Madrid,publicación,['PorloQueDeVerdadImporta'],madrid
Mónica García,2021-04-24 12:32:06+00:00,1385934572169449472,¡Leganés! Esta tarde nos vemos con @ierrejon @MariaPastorV @P_GomezPerpinya @EvaMarBor y @EmilioDelgadoOr  para hablar del futuro verde que empieza este #4M 💚 https://t.co/AVhMHi8bgj,"[0, 158]",['Twitter for Android'],121,550,105906,2918,23328,Más Madrid,publicación,['4M'],madrid
Mónica García,2021-04-24 11:02:00+00:00,1385911898684727297,"¡Ya tenemos banderolas!
Ahora también puedes apoyar nuestra campaña solicitando tu #BanderolasMásMadrid para tu ventana.
Pide la tuya en https://t.co/xMHrIdPvcW https://t.co/OMgFdZqtai","[0, 160]",['Twitter Web App'],93,296,105906,2918,23328,Más Madrid,publicación,['BanderolasMásMadrid'],madrid
Mónica García,2021-04-24 10:13:46+00:00,1385899759727259650,"Hablo en @publico_es sobre nuestra propuesta política por lo cotidiano frente a las provocaciones, bulos y odio que estamos viviendo estos días.

Os comparto la entrevista:
https://t.co/hxQFVtuIcQ","[0, 196]",['Twitter Web App'],108,344,105906,2918,23328,Más Madrid,publicación,[],madrid
Mónica García,2021-04-24 07:42:33+00:00,1385861706870575105,"☕️De la pandemia, el futuro de los jóvenes, la escalada de odio y la ultraderecha, el horizonte que proponemos para Madrid, la sanidad pública... de estos y otros temas hablé con @estherpalomera 

https://t.co/wWWC5pD4iJ","[0, 220]",['Twitter Web App'],281,918,105906,2918,23328,Más Madrid,publicación,[],madrid
Mónica García,2021-04-23 19:46:29+00:00,1385681501103267842,Hoy Ayuso en un mitin del PP me reprochaba si soy sanitaria o política. Y con orgullo le digo: las dos cosas. https://t.co/bMzfox0C2k,"[0, 109]",['Twitter Web App'],953,5565,105906,2918,23328,Más Madrid,publicación,[],madrid
Rocio Monasterio,2021-04-25 22:20:59+00:00,1386445159093710848,¡Gracias @VoxReinoUnido ! ¡Fantástico ver a toda esta gran familia que es VOX apoyándonos siempre juntos! 😘😘 https://t.co/WgmDfHcsoD,"[0, 108]",['Twitter for iPhone'],325,1159,253737,1855,31507,VOX,publicación,[],madrid
Rocio Monasterio,2021-04-25 22:17:46+00:00,1386444351136534532,¡Somos equipo! 😘 https://t.co/lPmQKPTZq0,"[0, 16]",['Twitter for iPhone'],574,1991,253737,1855,31507,VOX,publicación,[],madrid
Rocio Monasterio,2021-04-25 22:16:24+00:00,1386444007685992451,¡Gracias @alvarojeda80 por tu entrevista hoy! ¡Me ha encantado! 😘😘 https://t.co/B3opWwVVqT,"[0, 66]",['Twitter for iPhone'],202,782,253737,1855,31507,VOX,publicación,[],madrid
Rocio Monasterio,2021-04-25 20:48:41+00:00,1386421929389674497,Mañana nos vemos en @La1_tve a las 9:30 ¡os espero!😘😘 https://t.co/VNUtzCQOKp,"[0, 53]",['Twitter for iPhone'],1340,4453,253737,1855,31507,VOX,publicación,[],madrid
Rocio Monasterio,2021-04-25 16:37:19+00:00,1386358673220542466,¡Gracias Alcalá de. Henares! Ha sido maravilloso compartir la mañana con vosotros😘😘 https://t.co/t63ebXIwvB,"[0, 83]",['Twitter for iPhone'],982,3127,253737,1855,31507,VOX,publicación,[],madrid
Rocio Monasterio,2021-04-25 12:27:07+00:00,1386295708270174213,"Monasterio defiende el ""verdadero feminismo"" que no impone ideas ni ""arrebata la libertad"" a las mujeres https://t.co/cRdxazy8wG vía @epmadrid","[0, 142]",['Twitter for iPhone'],889,2568,253737,1855,31507,VOX,publicación,[],madrid
Rocio Monasterio,2021-04-25 09:19:58+00:00,1386248611030253571,"Nuestros hermanos hispanoamericanos han sufrido de cerca las políticas totalitarias.
No vamos a permitir que la izquierda traiga la misma miseria y ruina a España.
#ProtegeMadrid
#VotaSeguro https://t.co/udLAmAmD94","[0, 190]",['Twitter for iPhone'],1973,4753,253737,1855,31507,VOX,publicación,"['ProtegeMadrid', 'VotaSeguro']",madrid
Rocio Monasterio,2021-04-24 22:23:48+00:00,1386083482166779914,"¡Gracias San Sebastián de los Reyes! ¡Se acabó la sumisión a las políticas de la izquierda! 😘😘
#ProtegeMadrid 
#VotaSeguro https://t.co/CY5rbxVm5t","[0, 122]",['Twitter for iPhone'],1046,3126,253737,1855,31507,VOX,publicación,"['ProtegeMadrid', 'VotaSeguro']",madrid
Rocio Monasterio,2021-04-24 19:33:42+00:00,1386040674378784769,"Nosotros condenamos toda la violencia siempre. 
Me gustaría que otros también lo hicieran. https://t.co/eBO1j9KynT","[0, 90]",['Twitter for iPhone'],2369,5547,253737,1855,31507,VOX,publicación,[],madrid
Rocio Monasterio,2021-04-24 14:27:32+00:00,1385963623072346116,"¡Nos vemos esta tarde en la nueva sede de VOX Madrid! 😘😘
https://t.co/bBvj5e9Sub","[0, 80]",['Twitter for iPhone'],1143,3881,253737,1855,31507,VOX,publicación,[],madrid
Rocio Monasterio,2021-04-24 12:16:43+00:00,1385930702215172096,Por esto la izquierda no quiere más debates⬇️ https://t.co/bYQGZT5ZVs,"[0, 45]",['Twitter for iPhone'],1671,4740,253737,1855,31507,VOX,publicación,[],madrid
Rocio Monasterio,2021-04-24 08:11:00+00:00,1385868866996277251,Después del 4-M espero que Pablo Iglesias se vaya exiliado con Nicolás Maduro @Maiteloureiro_ https://t.co/fE4atQyQtl vía @libertaddigital,"[0, 138]",['Twitter for iPhone'],1344,4403,253737,1855,31507,VOX,publicación,[],madrid
Rocio Monasterio,2021-04-24 07:10:00+00:00,1385853513851457542,"""La familia no es de izquierdas ni de derechas""
https://t.co/DB3dl6Lx2x","[0, 71]",['Twitter for iPhone'],796,2541,253737,1855,31507,VOX,publicación,[],madrid
Rocio Monasterio,2021-04-23 18:43:25+00:00,1385665630771232774,"Mañana en San Sebastian de los Reyes. ¡Os espero! 😘😘
#ProtegeMadrid
#VotaSeguro https://t.co/jqIOyt7RV1","[0, 79]",['Twitter for iPhone'],943,2954,253737,1855,31507,VOX,publicación,"['ProtegeMadrid', 'VotaSeguro']",madrid
Rocio Monasterio,2021-04-23 18:31:48+00:00,1385662709157572620,Lo que nos censuran los medios lo diremos en la calle. https://t.co/AjlINxJd64,"[0, 54]",['Twitter for iPhone'],1863,5004,253737,1855,31507,VOX,publicación,[],madrid
Rocio Monasterio,2021-04-23 11:44:20+00:00,1385560167039868928,La izquierda tiene miedo a debatir porque ha traicionado a los madrileños. https://t.co/NByHg3KMIu,"[0, 74]",['Twitter for iPhone'],2156,6276,253737,1855,31507,VOX,publicación,[],madrid
Rocio Monasterio,2021-04-23 11:31:53+00:00,1385557032271589382,Comenzamos la campaña haciendo lo que prometimos para la legislatura: echando a Pablo Iglesias. https://t.co/11Ou4e8Lxm,"[0, 95]",['Twitter for iPhone'],3881,12129,253737,1855,31507,VOX,publicación,[],madrid
